grid_lon,grid_lat,n_recs,lat,lon
112,59,17,-31,112
112,60,13,-30,112
112,61,14,-29,112
112,62,23,-28,112
112,63,11,-27,112
112,64,5,-26,112
112,65,11,-25,112
112,66,6,-24,112
112,67,14,-23,112
112,68,12,-22,112
112,69,2,-21,112
112,84,4,-6,112
112,101,1,11,112
112,102,1,12,112
112,103,4,13,112
112,105,1,15,112
113,55,11,-35,113
113,56,18,-34,113
113,57,20,-33,113
113,58,17,-32,113
113,59,17,-31,113
113,60,16,-30,113
113,61,28,-29,113
113,62,27,-28,113
113,63,6,-27,113
113,64,31,-26,113
113,65,36,-25,113
113,66,17,-24,113
113,67,24,-23,113
113,68,37,-22,113
113,69,11,-21,113
113,70,1,-20,113
113,83,1,-7,113
113,89,2,-1,113
114,54,3,-36,114
114,55,15,-35,114
114,56,18,-34,114
114,57,13,-33,114
114,58,22,-32,114
114,59,20,-31,114
114,60,54,-30,114
114,61,14,-29,114
114,62,5,-28,114
114,63,2,-27,114
114,68,38,-22,114
114,69,12,-21,114
114,70,12,-20,114
114,82,2,-8,114
114,94,1,4,114
114,95,5,5,114
114,100,48,10,114
114,106,2,16,114
114,110,1,20,114
114,112,3,22,114
115,54,5,-36,115
115,55,9,-35,115
115,56,56,-34,115
115,57,24,-33,115
115,58,157,-32,115
115,59,28,-31,115
115,60,20,-30,115
115,68,12,-22,115
115,69,70,-21,115
115,70,127,-20,115
115,71,4,-19,115
115,81,13,-9,115
115,82,6,-8,115
115,95,4,5,115
115,111,2,21,115
115,112,3,22,115
116,54,6,-36,116
116,55,5,-35,116
116,69,44,-21,116
116,70,446,-20,116
116,71,61,-19,116
116,81,9,-9,116
116,82,4,-8,116
116,96,7,6,116
116,97,1,7,116
116,98,4,8,116
116,111,30,21,116
116,112,1,22,116
117,54,11,-36,117
117,55,27,-35,117
117,69,1,-21,117
117,70,550,-20,117
117,71,164,-19,117
117,82,1,-8,117
117,98,4,8,117
117,112,6,22,117
118,41,1,-49,118
118,54,7,-36,118
118,55,18,-35,118
118,70,285,-20,118
118,71,330,-19,118
118,72,41,-18,118
118,73,3,-17,118
118,81,1,-9,118
118,92,4,2,118
118,94,5,4,118
118,95,3,5,118
118,100,15,10,118
118,111,14,21,118
118,112,2,22,118
118,114,1,24,118
119,36,1,-54,119
119,55,8,-35,119
119,56,2,-34,119
119,70,7,-20,119
119,71,48,-19,119
119,72,9,-18,119
119,73,52,-17,119
119,81,4,-9,119
119,82,2,-8,119
119,85,5,-5,119
119,95,16,5,119
119,101,2,11,119
119,106,24,16,119
119,111,1,21,119
119,112,3,22,119
119,113,11,23,119
119,114,29,24,119
120,55,3,-35,120
120,56,3,-34,120
120,70,4,-20,120
120,71,25,-19,120
120,72,13,-18,120
120,73,1,-17,120
120,80,2,-10,120
120,84,1,-6,120
120,101,4,11,120
120,102,1,12,120
120,103,20,13,120
120,104,42,14,120
120,105,1,15,120
120,107,35,17,120
120,108,4,18,120
120,111,1,21,120
120,112,171,22,120
120,113,32,23,120
120,114,17,24,120
120,115,11,25,120
121,36,1,-54,121
121,37,2,-53,121
121,55,2,-35,121
121,56,9,-34,121
121,71,4,-19,121
121,72,22,-18,121
121,73,18,-17,121
121,74,7,-16,121
121,75,6,-15,121
121,76,138,-14,121
121,84,1,-6,121
121,101,17,11,121
121,102,13,12,121
121,103,19,13,121
121,104,8,14,121
121,105,4,15,121
121,109,9,19,121
121,110,32,20,121
121,111,28,21,121
121,112,17,22,121
121,113,18,23,121
121,114,1,24,121
121,115,145,25,121
122,55,1,-35,122
122,56,23,-34,122
122,72,19,-18,122
122,73,3,-17,122
122,74,13,-16,122
122,75,4,-15,122
122,76,3,-14,122
122,78,53,-12,122
122,81,6,-9,122
122,82,5,-8,122
122,85,19,-5,122
122,99,9,9,122
122,101,16,11,122
122,110,2,20,122
122,115,9,25,122
123,34,1,-56,123
123,56,6,-34,123
123,72,1,-18,123
123,73,1,-17,123
123,74,4,-16,123
123,75,2,-15,123
123,76,2,-14,123
123,77,46,-13,123
123,78,48,-12,123
123,80,2,-10,123
123,84,4,-6,123
123,99,182,9,123
123,100,34,10,123
123,101,16,11,123
123,102,7,12,123
123,103,1,13,123
123,112,1,22,123
123,114,1,24,123
123,115,4,25,123
124,56,16,-34,124
124,57,38,-33,124
124,74,11,-16,124
124,75,6,-15,124
124,76,20,-14,124
124,77,11,-13,124
124,78,7,-12,124
124,79,2,-11,124
124,91,1,1,124
124,92,3,2,124
124,100,2,10,124
124,103,2,13,124
124,104,2,14,124
124,113,1,23,124
124,114,6,24,124
124,128,8,38,124
125,40,1,-50,125
125,56,31,-34,125
125,57,79,-33,125
125,58,2,-32,125
125,74,1,-16,125
125,75,7,-15,125
125,76,33,-14,125
125,77,23,-13,125
125,78,5,-12,125
125,79,12,-11,125
125,80,1,-10,125
125,81,11,-9,125
125,82,4,-8,125
125,91,1,1,125
125,92,2,2,125
125,93,2,3,125
125,94,1,4,125
125,100,2,10,125
125,112,6,22,125
125,115,1,25,125
125,116,3,26,125
125,124,8,34,125
125,125,36,35,125
125,126,12,36,125
125,127,7,37,125
125,128,6,38,125
126,40,2,-50,126
126,57,168,-33,126
126,58,7,-32,126
126,76,11,-14,126
126,77,2,-13,126
126,79,3,-11,126
126,82,1,-8,126
126,83,1,-7,126
126,111,1,21,126
126,112,3,22,126
126,116,1,26,126
126,124,5,34,126
126,125,80,35,126
126,126,78,36,126
126,127,29,37,126
126,128,6,38,126
127,39,1,-51,127
127,43,1,-47,127
127,57,65,-33,127
127,58,27,-32,127
127,76,5,-14,127
127,77,8,-13,127
127,78,5,-12,127
127,79,1,-11,127
127,85,2,-5,127
127,91,19,1,127
127,116,6,26,127
127,120,1,30,127
127,124,1,34,127
127,161,1,71,127
127,165,1,75,127
128,39,3,-51,128
128,57,111,-33,128
128,58,49,-32,128
128,75,4,-15,128
128,76,9,-14,128
128,77,15,-13,128
128,78,3,-12,128
128,79,12,-11,128
128,86,31,-4,128
128,87,9,-3,128
128,91,2,1,128
128,92,3,2,128
128,99,1,9,128
128,112,4,22,128
128,113,1,23,128
128,116,1,26,128
128,117,2,27,128
128,124,1,34,128
128,128,1,38,128
129,25,1,-65,129
129,57,48,-33,129
129,58,63,-32,129
129,76,16,-14,129
129,77,20,-13,129
129,78,35,-12,129
129,79,7,-11,129
129,80,3,-10,129
129,82,1,-8,129
129,85,12,-5,129
129,86,2,-4,129
129,110,1,20,129
129,114,2,24,129
129,123,4,33,129
129,127,4,37,129
129,128,1,38,129
129,165,2,75,129
130,57,25,-33,130
130,58,123,-32,130
130,76,1,-14,130
130,77,74,-13,130
130,78,211,-12,130
130,79,33,-11,130
130,80,3,-10,130
130,88,1,-2,130
130,89,3,-1,130
130,90,1,0,130
130,102,1,12,130
130,104,1,14,130
130,110,1,20,130
130,112,1,22,130
130,121,15,31,130
130,127,2,37,130
131,38,1,-52,131
131,56,9,-34,131
131,57,17,-33,131
131,58,117,-32,131
131,77,1,-13,131
131,78,41,-12,131
131,79,15,-11,131
131,80,2,-10,131
131,82,1,-8,131
131,90,1,0,131
131,93,19,3,131
131,106,1,16,131
131,108,2,18,131
